"Pr" "Mp" "Q_2" "Q_9"
1.297 4840.623 4556.814 5146.76
1.299 4845.142 4561.4 5151.498
1.3 4849.655 4565.965 5156.159
1.302 4854.16 4570.503 5160.884
1.304 4858.659 4575.059 5165.542
1.305 4863.151 4579.571 5170.233
1.307 4867.637 4584.193 5174.817
1.309 4872.116 4588.757 5179.435
1.311 4876.589 4593.353 5184.039
1.312 4881.056 4597.83 5188.686
1.314 4885.516 4602.281 5193.285
1.316 4889.97 4606.707 5197.886
1.318 4894.418 4611.311 5202.435
1.319 4898.86 4615.801 5206.97
1.321 4903.296 4620.18 5211.536
1.323 4907.726 4624.636 5216.163
1.325 4912.15 4629.034 5220.817
1.326 4916.568 4633.464 5225.365
1.328 4920.981 4637.965 5229.922
1.33 4925.388 4642.373 5234.486
1.332 4929.79 4646.8 5239.071
1.333 4934.185 4651.172 5243.579
1.335 4938.576 4655.598 5248.113
1.337 4942.961 4660.033 5252.682
1.339 4947.341 4664.475 5257.169
1.34 4951.715 4668.829 5261.679
1.342 4956.085 4673.153 5266.257
1.344 4960.449 4677.583 5270.719
1.346 4964.808 4681.987 5275.174
1.348 4969.162 4686.384 5279.664
1.35 4973.511 4690.76 5284.162
1.351 4977.855 4695.088 5288.646
1.353 4982.194 4699.49 5293.127
1.355 4986.529 4703.92 5297.569
1.357 4990.859 4708.265 5302.039
1.359 4995.184 4712.631 5306.567
1.361 4999.504 4716.907 5311.05
1.362 5003.82 4721.198 5315.488
1.364 5008.132 4725.535 5319.911
1.366 5012.439 4729.809 5324.36
1.368 5016.741 4734.085 5328.831
1.37 5021.039 4738.412 5333.303
1.372 5025.333 4742.665 5337.787
1.374 5029.623 4746.952 5342.204
1.376 5033.909 4751.221 5346.662
1.377 5038.19 4755.52 5351.103
1.379 5042.467 4759.801 5355.591
1.381 5046.741 4764.051 5360.022
1.383 5051.01 4768.314 5364.44
1.385 5055.275 4772.6 5368.899
1.387 5059.537 4776.856 5373.253
1.389 5063.794 4781.125 5377.695
1.391 5068.048 4785.368 5382.091
1.393 5072.298 4789.598 5386.495
1.395 5076.545 4793.794 5390.909
1.397 5080.788 4798.025 5395.275
1.399 5085.027 4802.269 5399.753
1.401 5089.262 4806.543 5404.101
1.403 5093.495 4810.785 5408.496
1.404 5097.723 4814.973 5412.908
1.406 5101.949 4819.15 5417.283
1.408 5106.171 4823.323 5421.69
1.41 5110.389 4827.514 5426.072
1.412 5114.605 4831.661 5430.444
1.414 5118.817 4835.869 5434.877
1.416 5123.026 4840.069 5439.245
1.418 5127.232 4844.25 5443.56
1.42 5131.434 4848.426 5447.919
1.422 5135.634 4852.625 5452.24
1.425 5139.831 4856.799 5456.588
1.427 5144.025 4860.963 5460.958
1.429 5148.215 4865.139 5465.303
1.431 5152.403 4869.26 5469.776
1.433 5156.588 4873.411 5474.112
1.435 5160.771 4877.478 5478.404
1.437 5164.95 4881.64 5482.805
1.439 5169.127 4885.775 5487.141
1.441 5173.301 4889.938 5491.505
1.443 5177.473 4894.128 5495.845
1.445 5181.642 4898.269 5500.192
1.447 5185.808 4902.364 5504.52
1.449 5189.972 4906.47 5508.834
1.451 5194.134 4910.532 5513.19
1.453 5198.293 4914.653 5517.492
1.456 5202.45 4918.759 5521.791
1.458 5206.604 4922.858 5526.111
1.46 5210.756 4926.932 5530.421
1.462 5214.906 4931.041 5534.692
1.464 5219.053 4935.068 5538.951
1.466 5223.198 4939.121 5543.23
1.468 5227.342 4943.218 5547.562
1.471 5231.483 4947.296 5551.898
1.473 5235.622 4951.369 5556.174
1.475 5239.759 4955.477 5560.451
1.477 5243.893 4959.593 5564.748
1.479 5248.026 4963.679 5569.022
1.481 5252.157 4967.75 5573.315
1.484 5256.286 4971.789 5577.604
1.486 5260.414 4975.872 5581.891
1.488 5264.539 4979.894 5586.159
1.49 5268.663 4983.954 5590.49
1.493 5272.785 4987.977 5594.819
1.495 5276.905 4992.015 5599.093
1.497 5281.023 4996.027 5603.344
1.499 5285.14 5000.098 5607.606
1.502 5289.255 5004.203 5611.864
1.504 5293.369 5008.245 5616.134
1.506 5297.481 5012.33 5620.35
1.508 5301.592 5016.431 5624.624
1.511 5305.701 5020.528 5628.925
1.513 5309.808 5024.566 5633.182
1.515 5313.915 5028.56 5637.461
1.517 5318.02 5032.594 5641.696
1.52 5322.123 5036.677 5645.963
1.522 5326.225 5040.732 5650.224
1.524 5330.326 5044.741 5654.48
1.527 5334.426 5048.773 5658.72
1.529 5338.525 5052.828 5663.004
1.531 5342.622 5056.869 5667.288
1.534 5346.718 5060.871 5671.563
1.536 5350.813 5064.885 5675.806
1.538 5354.907 5068.947 5680.034
1.541 5359 5073.003 5684.31
1.543 5363.092 5076.932 5688.585
1.546 5367.183 5081.019 5692.837
1.548 5371.273 5085.076 5697.056
1.55 5375.362 5089.1 5701.349
1.553 5379.451 5093.178 5705.619
1.555 5383.538 5097.127 5709.838
1.558 5387.625 5101.175 5714.102
1.56 5391.71 5105.235 5718.301
1.563 5395.795 5109.335 5722.505
1.565 5399.88 5113.354 5726.777
1.567 5403.963 5117.385 5731.004
1.57 5408.046 5121.419 5735.206
1.572 5412.128 5125.392 5739.436
1.575 5416.21 5129.338 5743.66
